"Account","Budget.Activity","Budget.Activity.Title","BSA","BSA.Title","Line.Item","Line.Item.Title","Cost.Type","Cost.Type.Title","Classification","FiscalYear","PB","App","Actual","OCO.PB","Base.PB","OCO.App","Base.App","Quant.PB","Quant.App","Quant.Actual","Quant.OCO.PB","Quant.Base.PB","Quant.OCO.App","Quant.Base.App"
"1508N","02","Proc Ammo, MC","01","Marine Corps Ammunition","1625","Fuze, All Types","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,3299,27969,NA,31268,NA,NA,NA,0,0
"1508N","02","Proc Ammo, MC","01","Marine Corps Ammunition","1625","Fuze, All Types","A","Weapon System Cost","U",2017,26305,NA,NA,217,26088,NA,NA,0,NA,NA,0,0,NA,NA
"1508N","02","Proc Ammo, MC","01","Marine Corps Ammunition","1628","Non Lethals","A","Weapon System Cost","U",2015,NA,NA,1098,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1508N","02","Proc Ammo, MC","01","Marine Corps Ammunition","1628","Non Lethals","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,3868,NA,3868,NA,NA,NA,0,0
"1508N","02","Proc Ammo, MC","01","Marine Corps Ammunition","1628","Non Lethals","A","Weapon System Cost","U",2017,0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA
"1508N","02","Proc Ammo, MC","01","Marine Corps Ammunition","1630","Ammo Modernization","A","Weapon System Cost","U",2015,NA,NA,11319,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1508N","02","Proc Ammo, MC","01","Marine Corps Ammunition","1630","Ammo Modernization","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,13322,NA,13322,NA,NA,NA,0,0
"1508N","02","Proc Ammo, MC","01","Marine Corps Ammunition","1630","Ammo Modernization","A","Weapon System Cost","U",2017,14660,NA,NA,0,14660,NA,NA,0,NA,NA,0,0,NA,NA
"1508N","02","Proc Ammo, MC","01","Marine Corps Ammunition","1660","Items Less Than $5 Million","A","Weapon System Cost","U",2015,NA,NA,11549,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1508N","02","Proc Ammo, MC","01","Marine Corps Ammunition","1660","Items Less Than $5 Million","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,11219,NA,11219,NA,NA,NA,0,0
"1508N","02","Proc Ammo, MC","01","Marine Corps Ammunition","1660","Items Less Than $5 Million","A","Weapon System Cost","U",2017,8569,NA,NA,0,8569,NA,NA,0,NA,NA,0,0,NA,NA
"1611N","01","Fleet Ballistic Missile Ships","01","Fleet Ballistic Missile Ships","1045","OHIO Replacement Submarine","C","Advance Procurement (CY)","U",2015,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1611N","01","Fleet Ballistic Missile Ships","01","Fleet Ballistic Missile Ships","1045","OHIO Replacement Submarine","C","Advance Procurement (CY)","U",2016,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,0,0
"1611N","01","Fleet Ballistic Missile Ships","01","Fleet Ballistic Missile Ships","1045","OHIO Replacement Submarine","C","Advance Procurement (CY)","U",2017,773138,NA,NA,0,773138,NA,NA,0,NA,NA,0,0,NA,NA
"1611N","01","Fleet Ballistic Missile Ships","01","Fleet Ballistic Missile Ships","1045","OHIO Replacement Submarine","C","C (FY 2017 for FY 2021) (M)","U",2015,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1611N","01","Fleet Ballistic Missile Ships","01","Fleet Ballistic Missile Ships","1045","OHIO Replacement Submarine","C","C (FY 2017 for FY 2021) (M)","U",2016,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,0,0
"1611N","01","Fleet Ballistic Missile Ships","01","Fleet Ballistic Missile Ships","1045","OHIO Replacement Submarine","C","C (FY 2017 for FY 2021) (M)","U",2017,773138,NA,NA,0,773138,NA,NA,0,NA,NA,0,0,NA,NA
"1611N","02","Other Warships","01","Other Warships","2001","Carrier Replacement Program","C","Advance Procurement (CY)","U",2015,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1611N","02","Other Warships","01","Other Warships","2001","Carrier Replacement Program","C","Advance Procurement (CY)","U",2016,NA,0,NA,NA,NA,0,862358,NA,862358,NA,NA,NA,0,0
"1611N","02","Other Warships","01","Other Warships","2001","Carrier Replacement Program","C","Advance Procurement (CY)","U",2017,1370784,NA,NA,0,1370784,NA,NA,0,NA,NA,0,0,NA,NA
"1611N","02","Other Warships","01","Other Warships","2001","Carrier Replacement Program","C","C (FY 2016 for FY 2018) (M)","U",2015,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1611N","02","Other Warships","01","Other Warships","2001","Carrier Replacement Program","C","C (FY 2016 for FY 2018) (M)","U",2016,NA,0,NA,NA,NA,0,862358,NA,862358,NA,NA,NA,0,0
"1611N","02","Other Warships","01","Other Warships","2001","Carrier Replacement Program","C","C (FY 2016 for FY 2018) (M)","U",2017,0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA
"1611N","02","Other Warships","01","Other Warships","2001","Carrier Replacement Program","C","C (FY 2017 for FY 2018) (M)","U",2015,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1611N","02","Other Warships","01","Other Warships","2001","Carrier Replacement Program","C","C (FY 2017 for FY 2018) (M)","U",2016,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,0,0
"1611N","02","Other Warships","01","Other Warships","2001","Carrier Replacement Program","C","C (FY 2017 for FY 2018) (M)","U",2017,1370784,NA,NA,0,1370784,NA,NA,0,NA,NA,0,0,NA,NA
"1611N","02","Other Warships","01","Other Warships","2001","Carrier Replacement Program","L","Subsequent Full Funding for FY 2013","U",2015,NA,NA,1219425,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1611N","02","Other Warships","01","Other Warships","2001","Carrier Replacement Program","L","Subsequent Full Funding for FY 2013","U",2016,NA,0,NA,NA,NA,0,1569571,NA,1569571,NA,NA,NA,0,0
"1611N","02","Other Warships","01","Other Warships","2001","Carrier Replacement Program","L","Subsequent Full Funding for FY 2013","U",2017,1291783,NA,NA,0,1291783,NA,NA,0,NA,NA,0,0,NA,NA
"1611N","02","Other Warships","01","Other Warships","2001","Carrier Replacement Program","N","Completion PY Shipbuild for FY 2008","U",2015,NA,NA,663000,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1611N","02","Other Warships","01","Other Warships","2001","Carrier Replacement Program","N","Completion PY Shipbuild for FY 2008","U",2016,NA,0,NA,NA,NA,0,123760,NA,123760,NA,NA,NA,0,0
"1611N","02","Other Warships","01","Other Warships","2001","Carrier Replacement Program","N","Completion PY Shipbuild for FY 2008","U",2017,0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA
"1611N","02","Other Warships","01","Other Warships","2013","Virginia Class Submarine","A","Weapon System Cost","U",2015,NA,NA,5265668,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
"1611N","02","Other Warships","01","Other Warships","2013","Virginia Class Submarine","A","Weapon System Cost","U",2016,NA,2,NA,NA,NA,0,5376854,NA,5376854,NA,NA,NA,0,2
"1611N","02","Other Warships","01","Other Warships","2013","Virginia Class Submarine","A","Weapon System Cost","U",2017,5408901,NA,NA,0,5408901,NA,NA,2,NA,NA,0,2,NA,NA
"1611N","02","Other Warships","01","Other Warships","2013","Virginia Class Submarine","B","Less: Advance Procurement (PY)","U",2015,NA,NA,-1735414,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1611N","02","Other Warships","01","Other Warships","2013","Virginia Class Submarine","B","Less: Advance Procurement (PY)","U",2016,NA,0,NA,NA,NA,0,-2030484,NA,-2030484,NA,NA,NA,0,0
"1611N","02","Other Warships","01","Other Warships","2013","Virginia Class Submarine","B","Less: Advance Procurement (PY)","U",2017,-2220916,NA,NA,0,-2220916,NA,NA,0,NA,NA,0,0,NA,NA
"1611N","02","Other Warships","01","Other Warships","2013","Virginia Class Submarine","C","Advance Procurement (CY)","U",2015,NA,NA,2301825,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1611N","02","Other Warships","01","Other Warships","2013","Virginia Class Submarine","C","Advance Procurement (CY)","U",2016,NA,0,NA,NA,NA,0,1971840,NA,1971840,NA,NA,NA,0,0
"1611N","02","Other Warships","01","Other Warships","2013","Virginia Class Submarine","C","Advance Procurement (CY)","U",2017,1767234,NA,NA,0,1767234,NA,NA,0,NA,NA,0,0,NA,NA
"1611N","02","Other Warships","01","Other Warships","2013","Virginia Class Submarine","C","C (FY 2015 for FY 2016) (M)","U",2015,NA,NA,666104,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1611N","02","Other Warships","01","Other Warships","2013","Virginia Class Submarine","C","C (FY 2015 for FY 2016) (M)","U",2016,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,0,0
"1611N","02","Other Warships","01","Other Warships","2013","Virginia Class Submarine","C","C (FY 2015 for FY 2016) (M)","U",2017,0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA
"1611N","02","Other Warships","01","Other Warships","2013","Virginia Class Submarine","C","C (FY 2015 for FY 2017) (M)","U",2015,NA,NA,1404103,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1611N","02","Other Warships","01","Other Warships","2013","Virginia Class Submarine","C","C (FY 2015 for FY 2017) (M)","U",2016,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,0,0
"1611N","02","Other Warships","01","Other Warships","2013","Virginia Class Submarine","C","C (FY 2015 for FY 2017) (M)","U",2017,0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA
"1611N","02","Other Warships","01","Other Warships","2013","Virginia Class Submarine","C","C (FY 2015 for FY 2018) (M)","U",2015,NA,NA,231618,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1611N","02","Other Warships","01","Other Warships","2013","Virginia Class Submarine","C","C (FY 2015 for FY 2018) (M)","U",2016,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,0,0
"1611N","02","Other Warships","01","Other Warships","2013","Virginia Class Submarine","C","C (FY 2015 for FY 2018) (M)","U",2017,0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA
"1611N","02","Other Warships","01","Other Warships","2013","Virginia Class Submarine","C","C (FY 2016 for FY 2017) (M)","U",2015,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1611N","02","Other Warships","01","Other Warships","2013","Virginia Class Submarine","C","C (FY 2016 for FY 2017) (M)","U",2016,NA,0,NA,NA,NA,0,621904,NA,621904,NA,NA,NA,0,0
"1611N","02","Other Warships","01","Other Warships","2013","Virginia Class Submarine","C","C (FY 2016 for FY 2017) (M)","U",2017,0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA
"1611N","02","Other Warships","01","Other Warships","2013","Virginia Class Submarine","C","C (FY 2016 for FY 2018) (M)","U",2015,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
