"ID","SourceFiscalYear","AccountDSI","TreasuryAgencyCode","MainAccountCode","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","LineNumber","BSA","BSAtitle","LineItem","LineItemTitle","CostType","CostTypeTitle","AddOrNonAdd","Classified","Category","FiscalYear","OriginType","PBtotal","PBtype","EnactedTotal","EnactedType","SpecialType","ActualTotal","QuantPBtotal","QuantPBtype","QuantEnactedTotal","QuantEnactedType","QuantSpecialTotal","QuantActualTotal"
,2017,"2034A",,,,,"01","Ammunition",,"44","Networked Munitions","9680E95900","Spider Network Munitions, All Types","A","Weapon System Cost",,"U",,2015,"Total",,,,,,0,,,,,,0
,2017,"2034A",,,,,"01","Ammunition",,"45","Rockets","2348EA4000","Shoulder Launched Munitions, All Types","A","Weapon System Cost",,"U",,2015,"Total",,,,,,945,,,,,,0
,2017,"2034A",,,,,"01","Ammunition",,"45","Rockets","3246E37300","Rocket, Hydra 70, All Types","A","Weapon System Cost",,"U",,2015,"Total",,,,,,94191,,,,,,0
,2017,"2034A",,,,,"01","Ammunition",,"47","Other Ammunition","2420E61000","CAD/PAD, All Types","A","Weapon System Cost",,"U",,2015,"Total",,,,,,5430,,,,,,0
,2017,"2034A",,,,,"01","Ammunition",,"47","Other Ammunition","2790E55400","Demolition Munitions, All Types","A","Weapon System Cost",,"U",,2015,"Total",,,,,,23673,,,,,,0
,2017,"2034A",,,,,"01","Ammunition",,"47","Other Ammunition","4582E34000","Grenades, All Types","A","Weapon System Cost",,"U",,2015,"Total",,,,,,23751,,,,,,0
,2017,"2034A",,,,,"01","Ammunition",,"47","Other Ammunition","6038E46900","Signals, All Types","A","Weapon System Cost",,"U",,2015,"Total",,,,,,12082,,,,,,0
,2017,"2034A",,,,,"01","Ammunition",,"47","Other Ammunition","8278E51200","Simulators, All Types","A","Weapon System Cost",,"U",,2015,"Total",,,,,,8287,,,,,,0
,2017,"2034A",,,,,"01","Ammunition",,"50","Miscellaneous","0684EB0016","Ammo Components, All Types","A","Weapon System Cost",,"U",,2015,"Total",,,,,,3594,,,,,,0
,2017,"2034A",,,,,"01","Ammunition",,"50","Miscellaneous","1430E91901","Non-Lethal Ammunition, All Types","A","Weapon System Cost",,"U",,2015,"Total",,,,,,0,,,,,,0
,2017,"2034A",,,,,"01","Ammunition",,"50","Miscellaneous","2624EA0055","Items Less Than $5 Million (AMMO)","A","Weapon System Cost",,"U",,2015,"Total",,,,,,6670,,,,,,0
,2017,"2034A",,,,,"01","Ammunition",,"50","Miscellaneous","4370EA0575","Ammunition Peculiar Equipment","A","Weapon System Cost",,"U",,2015,"Total",,,,,,12925,,,,,,0
,2017,"2034A",,,,,"01","Ammunition",,"50","Miscellaneous","4758EA0550","First Destination Transportation (AMMO)","A","Weapon System Cost",,"U",,2015,"Total",,,,,,14349,,,,,,0
,2017,"2034A",,,,,"01","Ammunition",,"50","Miscellaneous","9615EA8500","Closeout Liabilities","A","Weapon System Cost",,"U",,2015,"Total",,,,,,111,,,,,,0
,2017,"2034A",,,,,"02","Ammunition Production Base Support",,"10","Production Base Support","0572EP1000","Industrial Facilities","A","Weapon System Cost",,"U",,2015,"Total",,,,,,148092,,,,,,0
,2017,"2034A",,,,,"02","Ammunition Production Base Support",,"10","Production Base Support","4099EP1700","Conventional Munitions Demilitarization","A","Weapon System Cost",,"U",,2015,"Total",,,,,,117529,,,,,,0
,2017,"2034A",,,,,"02","Ammunition Production Base Support",,"10","Production Base Support","4150EP2500","Arms Initiative","A","Weapon System Cost",,"U",,2015,"Total",,,,,,2504,,,,,,0
,2017,"2035A",,,,,"01","Tactical and Support Vehicles",,"10","Tactical Vehicles","0254DA0100","Tactical Trailers/Dolly Sets","A","Weapon System Cost",,"U",,2015,"Total",,,,,,6416,,,,,,0
,2017,"2035A",,,,,"01","Tactical and Support Vehicles",,"10","Tactical Vehicles","0930D01001","Semitrailers, Flatbed:","A","Weapon System Cost",,"U",,2015,"Total",,,,,,160,,,,,,0
,2017,"2035A",,,,,"01","Tactical and Support Vehicles",,"10","Tactical Vehicles","3446D15400","Hi Mob Multi-Purp Whld Veh (HMMWV)","A","Weapon System Cost",,"U",,2015,"Total",,,,,,0,,,,,,0
,2017,"2035A",,,,,"01","Tactical and Support Vehicles",,"10","Tactical Vehicles","3484D15501","Ground Mobility Vehicles (GMV)","A","Weapon System Cost",,"U",,2015,"Total",,,,,,0,,,,,,0
,2017,"2035A",,,,,"01","Tactical and Support Vehicles",,"10","Tactical Vehicles","3636D10000","ARNG HMMWV Modernization Program","A","Weapon System Cost",,"U",,2015,"Total",,,,,,160000,,,,,,0
,2017,"2035A",,,,,"01","Tactical and Support Vehicles",,"10","Tactical Vehicles","5600D15603","Joint Light Tactical Vehicle","A","Weapon System Cost",,"U",,2015,"Total",,,,,,164615,,,,,,176
,2017,"2035A",,,,,"01","Tactical and Support Vehicles",,"10","Tactical Vehicles","5862D16001","Truck, Dump, 20t (CCE)","A","Weapon System Cost",,"U",,2015,"Total",,,,,,0,,,,,,0
,2017,"2035A",,,,,"01","Tactical and Support Vehicles",,"10","Tactical Vehicles","6866D15500","Family of Medium Tactical Veh (FMTV)","A","Weapon System Cost",,"U",,2015,"Total",,,,,,195624,,,,,,496
,2017,"2035A",,,,,"01","Tactical and Support Vehicles",,"10","Tactical Vehicles","7000D15800","Firetrucks & Associated Firefighting Equip","A","Weapon System Cost",,"U",,2015,"Total",,,,,,8415,,,,,,0
,2017,"2035A",,,,,"01","Tactical and Support Vehicles",,"10","Tactical Vehicles","8309DA0500","Family of Heavy Tactical Vehicles (FHTV)","A","Weapon System Cost",,"U",,2015,"Total",,,,,,78425,,,,,,253
,2017,"2035A",,,,,"01","Tactical and Support Vehicles",,"10","Tactical Vehicles","8331D16506","Pls Esp","A","Weapon System Cost",,"U",,2015,"Total",,,,,,149563,,,,,,0
,2017,"2035A",,,,,"01","Tactical and Support Vehicles",,"10","Tactical Vehicles","8948DV0021","Hvy Expanded Mobile Tactical Truck Ext Serv","A","Weapon System Cost",,"U",,2015,"Total",,,,,,192620,,,,,,0
,2017,"2035A",,,,,"01","Tactical and Support Vehicles",,"10","Tactical Vehicles","8980D04003","Tactical Wheeled Vehicle Protection Kits","A","Weapon System Cost",,"U",,2015,"Total",,,,,,38226,,,,,,0
,2017,"2035A",,,,,"01","Tactical and Support Vehicles",,"10","Tactical Vehicles","8992DA0924","Modification of In Svc Equip","A","Weapon System Cost",,"U",,2015,"Total",,,,,,83173,,,,,,0
,2017,"2035A",,,,,"01","Tactical and Support Vehicles",,"10","Tactical Vehicles","8995D03002","Mine-Resistant Ambush-Protected (MRAP) Mods","A","Weapon System Cost",,"U",,2015,"Total",,,,,,211730,,,,,,0
,2017,"2035A",,,,,"01","Tactical and Support Vehicles",,"20","Non-Tactical Vehicles","0300D22100","Heavy Armored Sedan","A","Weapon System Cost",,"U",,2015,"Total",,,,,,0,,,,,,0
,2017,"2035A",,,,,"01","Tactical and Support Vehicles",,"20","Non-Tactical Vehicles","0358D23000","Passenger Carrying Vehicles","A","Weapon System Cost",,"U",,2015,"Total",,,,,,803,,,,,,0
,2017,"2035A",,,,,"01","Tactical and Support Vehicles",,"20","Non-Tactical Vehicles","2450D30000","Nontactical Vehicles, Other","A","Weapon System Cost",,"U",,2015,"Total",,,,,,11101,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"12","Comm - Joint Communications","1975BW7100","Win-T - Ground Forces Tactical Network","A","Weapon System Cost",,"U",,2015,"Total",,,,,,664087,,,,,,1188
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"12","Comm - Joint Communications","1981B00010","Signal Modernization Program","A","Weapon System Cost",,"U",,2015,"Total",,,,,,27757,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"12","Comm - Joint Communications","2101B00009","Joint Incident Site Communications Capability","A","Weapon System Cost",,"U",,2015,"Total",,,,,,7915,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"12","Comm - Joint Communications","2930BB5777","JCSE Equipment (USREDCOM)","A","Weapon System Cost",,"U",,2015,"Total",,,,,,3540,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"18","Comm - Satellite Communications","2948BB8500","Defense Enterprise Wideband Satcom Systems","A","Weapon System Cost",,"U",,2015,"Total",,,,,,121085,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"18","Comm - Satellite Communications","2956B85800","Transportable Tactical Command Communications","A","Weapon System Cost",,"U",,2015,"Total",,,,,,10847,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"18","Comm - Satellite Communications","9810BA9350","SHF Term","A","Weapon System Cost",,"U",,2015,"Total",,,,,,6494,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"18","Comm - Satellite Communications","9894K47800","Navstar Global Positioning System (SPACE)","A","Weapon System Cost",,"U",,2015,"Total",,,,,,1635,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"18","Comm - Satellite Communications","9910BC4002","Smart-T (SPACE)","A","Weapon System Cost",,"U",,2015,"Total",,,,,,11454,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"18","Comm - Satellite Communications","9915BC4120","Global Brdcst Svc - GBS","A","Weapon System Cost",,"U",,2015,"Total",,,,,,15899,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"18","Comm - Satellite Communications","9920BB8417","Mod of In-Svc Equip (TAC SAT)","A","Weapon System Cost",,"U",,2015,"Total",,,,,,2849,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"18","Comm - Satellite Communications","9922B08400","Enroute Mission Command (EMC)","A","Weapon System Cost",,"U",,2015,"Total",,,,,,1e+05,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"24","Comm - C3 System","8148BA8250","Army Global Cmd & Control Sys (AGCCS)","A","Weapon System Cost",,"U",,2015,"Total",,,,,,0,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"32","Comm - Combat Communications","6450B90000","Joint Tactical Radio System","A","Weapon System Cost",,"U",,2015,"Total",,,,,,40711,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"32","Comm - Combat Communications","6458B95004","Handheld Manpack Small Form Fit (HMS)","A","Weapon System Cost",,"U",,2015,"Total",,,,,,0,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"32","Comm - Combat Communications","6506B51001","Mid-Tier Networking Vehicular Radio (MNVR)","A","Weapon System Cost",,"U",,2015,"Total",,,,,,4692,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"32","Comm - Combat Communications","6948B22603","Radio Terminal Set, Mids Lvt(2)","A","Weapon System Cost",,"U",,2015,"Total",,,,,,15698,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"32","Comm - Combat Communications","7667B19920","AMC Critical Items - OPA2","A","Weapon System Cost",,"U",,2015,"Total",,,,,,22099,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"32","Comm - Combat Communications","8104BC3000","Tractor Desk","A","Weapon System Cost",,"U",,2015,"Total",,,,,,3724,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"32","Comm - Combat Communications","8128B03001","Tractor Ride","A","Weapon System Cost",,"U",,2015,"Total",,,,,,0,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"32","Comm - Combat Communications","8554B55501","Spider Apla Remote Control Unit","A","Weapon System Cost",,"U",,2015,"Total",,,,,,969,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"32","Comm - Combat Communications","8558B54020","Spider Family of Networked Munitions Incr","A","Weapon System Cost",,"U",,2015,"Total",,,,,,0,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"32","Comm - Combat Communications","8560BA5300","Soldier Enhancement Program Comm/Electronics","A","Weapon System Cost",,"U",,2015,"Total",,,,,,294,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"32","Comm - Combat Communications","8562B55510","Tactical Communications and Protective System","A","Weapon System Cost",,"U",,2015,"Total",,,,,,22654,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"32","Comm - Combat Communications","8563B58601","Unified Command Suite","A","Weapon System Cost",,"U",,2015,"Total",,,,,,17445,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"32","Comm - Combat Communications","9164BU8100","Radio, Improved HF (COTS) Family","A","Weapon System Cost",,"U",,2015,"Total",,,,,,1028,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"32","Comm - Combat Communications","9885MA8000","Family of Med Comm for Combat Casualty Care","A","Weapon System Cost",,"U",,2015,"Total",,,,,,22614,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"36","Comm - Intelligence Comm","0250BK5284","CI Automation Architecture","A","Weapon System Cost",,"U",,2015,"Total",,,,,,3371,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"36","Comm - Intelligence Comm","0263BK6285","Army CA/MISO GPF Equipment","A","Weapon System Cost",,"U",,2015,"Total",,,,,,5124,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"64","Information Security","0121BA1300","Family of Biometrics","A","Weapon System Cost",,"U",,2015,"Total",,,,,,0,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"64","Information Security","0122TA0600","Information System Security Program-ISSP","A","Weapon System Cost",,"U",,2015,"Total",,,,,,0,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"64","Information Security","0125B96000","Communications Security (COMSEC)","A","Weapon System Cost",,"U",,2015,"Total",,,,,,69646,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"64","Information Security","0128B63000","Defensive CYBER Operations","A","Weapon System Cost",,"U",,2015,"Total",,,,,,0,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"72","Comm - Long Haul Communications","9716BU4160","Base Support Communications","A","Weapon System Cost",,"U",,2015,"Total",,,,,,28913,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"73","Comm - Base Communications","9200BB8650","Information Systems","A","Weapon System Cost",,"U",,2015,"Total",,,,,,88098,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"73","Comm - Base Communications","9666BU8000","Emergency Management Modernization Program","A","Weapon System Cost",,"U",,2015,"Total",,,,,,5362,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"73","Comm - Base Communications","9700BU0500","Installation Info Infrastructure Mod Program","A","Weapon System Cost",,"U",,2015,"Total",,,,,,151265,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"80","Elect Equip - Tact Int Rel Act (TIARA)","9522V29600","JTT/CIBS-M","A","Weapon System Cost",,"U",,2015,"Total",,,,,,870,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"80","Elect Equip - Tact Int Rel Act (TIARA)","9544BZ7326","Prophet Ground","A","Weapon System Cost",,"U",,2015,"Total",,,,,,55896,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"80","Elect Equip - Tact Int Rel Act (TIARA)","9654BU4050","Drug Interdiction Program (Dip) (TIARA)","A","Weapon System Cost",,"U",,2015,"Total",,,,,,94681,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"80","Elect Equip - Tact Int Rel Act (TIARA)","9690BZ7316","DCGS-A (MIP)","A","Weapon System Cost",,"U",,2015,"Total",,,,,,192038,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"80","Elect Equip - Tact Int Rel Act (TIARA)","9692BZ8401","Joint Tactical Ground Station (JTAGS)","A","Weapon System Cost",,"U",,2015,"Total",,,,,,5286,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"80","Elect Equip - Tact Int Rel Act (TIARA)","9704BA0326","Trojan (MIP)","A","Weapon System Cost",,"U",,2015,"Total",,,,,,15214,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"80","Elect Equip - Tact Int Rel Act (TIARA)","9912BZ9750","Mod of In-Svc Equip (Intel Spt) (MIP)","A","Weapon System Cost",,"U",,2015,"Total",,,,,,3901,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"80","Elect Equip - Tact Int Rel Act (TIARA)","9925BK5275","CI HUMINT Auto Reprting and Coll(CHARCS)","A","Weapon System Cost",,"U",,2015,"Total",,,,,,14302,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"80","Elect Equip - Tact Int Rel Act (TIARA)","9928B10001","Close Access Target Reconnaissance (CATR)","A","Weapon System Cost",,"U",,2015,"Total",,,,,,0,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"80","Elect Equip - Tact Int Rel Act (TIARA)","9931B88605","Machine Foreign Language Translation System-M","A","Weapon System Cost",,"U",,2015,"Total",,,,,,0,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"80","Elect Equip - Tact Int Rel Act (TIARA)","9988BK5300","Biometric Tactical Collection Devices (MIP)","A","Weapon System Cost",,"U",,2015,"Total",,,,,,0,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"83","Elect Equip - Electronic Warfare (EW)","8387B05201","Lightweight Counter Mortar Radar","A","Weapon System Cost",,"U",,2015,"Total",,,,,,29358,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"83","Elect Equip - Electronic Warfare (EW)","8488K00002","EW Planning & Management Tools (EWPMT)","A","Weapon System Cost",,"U",,2015,"Total",,,,,,0,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"83","Elect Equip - Electronic Warfare (EW)","8489W60001","Air Vigilance (AV)","A","Weapon System Cost",,"U",,2015,"Total",,,,,,7000,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"83","Elect Equip - Electronic Warfare (EW)","8490VA8000","Crew","A","Weapon System Cost",,"U",,2015,"Total",,,,,,0,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"83","Elect Equip - Electronic Warfare (EW)","9926BL5287","Family Of Persistent Surveillance Capabilitie","A","Weapon System Cost",,"U",,2015,"Total",,,,,,32083,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"83","Elect Equip - Electronic Warfare (EW)","9996BL5283","Counterintelligence/Security Countermeasures","A","Weapon System Cost",,"U",,2015,"Total",,,,,,42020,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"83","Elect Equip - Electronic Warfare (EW)","9997BL5285","CI Modernization","A","Weapon System Cost",,"U",,2015,"Total",,,,,,0,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"86","Elect Equip - Tactical Surv. (Tac Surv)","0125WK5057","Sentinel Mods","A","Weapon System Cost",,"U",,2015,"Total",,,,,,44305,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"86","Elect Equip - Tactical Surv. (Tac Surv)","0140KA3500","Night Vision Devices","A","Weapon System Cost",,"U",,2015,"Total",,,,,,103656,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"86","Elect Equip - Tactical Surv. (Tac Surv)","0155K35110","Small Tactical Optical Rifle Mounted MLRF","A","Weapon System Cost",,"U",,2015,"Total",,,,,,18520,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"86","Elect Equip - Tactical Surv. (Tac Surv)","0173BZ0501","Indirect Fire Protection Family of Systems","A","Weapon System Cost",,"U",,2015,"Total",,,,,,68296,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"86","Elect Equip - Tactical Surv. (Tac Surv)","0177K22001","Family of Weapon Sights (FWS)","A","Weapon System Cost",,"U",,2015,"Total",,,,,,2000,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"86","Elect Equip - Tactical Surv. (Tac Surv)","0178AD3200","Artillery Accuracy Equip","A","Weapon System Cost",,"U",,2015,"Total",,,,,,5875,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"86","Elect Equip - Tactical Surv. (Tac Surv)","0200K27900","Profiler","A","Weapon System Cost",,"U",,2015,"Total",,,,,,3115,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"86","Elect Equip - Tactical Surv. (Tac Surv)","0224BZ7325","Mod of In-Svc Equip (Firefinder Radars)","A","Weapon System Cost",,"U",,2015,"Total",,,,,,4186,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"86","Elect Equip - Tactical Surv. (Tac Surv)","0245W61990","Joint Battle Command - Platform (JBC-P)","A","Weapon System Cost",,"U",,2015,"Total",,,,,,87892,,,,,,0
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"86","Elect Equip - Tactical Surv. (Tac Surv)","0254K32101","Joint Effects Targeting System (JETS)","A","Weapon System Cost",,"U",,2015,"Total",,,,,,0,,,,,,0
