"","Referenced.IDV.PIID","PIID","Modification.Number","Transaction.Number","freq"
"94142","VA797P12D0011","AG82A7D150024","3",0,1
"94143","VA797P12D0011","AG82A7D150001","1",0,1
"94144","VA797P12D0011","AG82A7D140073","2",0,1
"94145","","PBGC01PO150088","3",0,1
"94146","","PBGC01PO150088","2",0,1
"94147","N6247811D4040","0035","1",0,1
"94148","M0068115D0003","0006","0",0,1
"94149","W900KK09D0314","0011","1B",0,1
"94150","N6945009D0082","0047","8",0,1
"94151","","M6785405C6509","A00004",0,1
"94152","","M6785405C6509","A00003",0,1
"94153","","N0001410M0340","A00001",0,1
"94154","","N0002409C4222","ARZ999",0,1
"94155","N6833516D0018","0002","0",0,1
"94156","","N0002495C6212","A00019",0,1
"94157","","N0018916P1040","0",0,1
"94158","","N0002415C4400","P00031",0,1
"94159","","N6274215D3601","P00005",NA,1
"94160","","N0018916P0941","0",0,1
"94161","GS07F0537Y","N6264916F0038","0",0,1
"94162","N6247014D9022","JU03","1",0,1
"94163","N4425511D6004","0009","2",0,1
"94164","","N0001911C0094","P00021",0,1
"94165","","N0002411C4303","A00371",0,1
"94166","","N0002411C4303","A00378",0,1
"94167","","N0002411C4303","A00381",0,1
"94168","","N0018909PZ931","A00001",0,1
"94169","GS35F0119Y","N0001316F0001","0",0,1
"94170","N6830616A0075","0002","0",0,1
"94171","N6945013D7700","0045","1",0,1
"94172","","N0010416PAC37","0",0,1
"94173","","SGB50016M0370","0",0,1
"94174","","GS03P15AZC0021","PA04",0,1
"94175","GS03P12DXA0052","GSP0315AZ5022","PA03",0,1
"94176","SGB50013D0002","SGB50016F0009","1",0,1
"94177","","AID497C1500001","2",0,1
"94178","","AIDOAAC1500075","8",0,1
"94179","","AID673O1500058","2",0,1
"94180","","IBM10C0008","M003",0,1
"94181","","SGB50016M1061","0",0,1
"94182","","SGB50016M0343","0",0,1
"94183","","GS40Q16SJP0008","0",0,1
"94184","","GS40Q16SJP0008","AA001",0,1
"94185","","GS40Q16SJC0038","0",0,1
"94186","W15P7T06DE403","0027","68",3,1
"94187","W31P4Q13D0038","0019","0",3,1
"94188","W9124D12D0056","0015","0",0,1
"94189","W91QUZ06D0016","CC01","E5",3,1
"94190","W91QUZ06D0003","1DU7","0",0,1
"94191","W912DY11D0003","0113","4",0,1
"94192","W52P1J16D0010","2C01","0",0,1
"94193","W91QUZ07D0005","YJ05","1",0,1
"94194","W9124M04D0001","0370","3",0,1
"94195","","SP060008C8250","P00120",0,1
"94196","","W56HZV11CL726","P00013",0,1
"94197","GS21F0083Y","W9124916F0020","0",0,1
"94198","","GS40Q16SJP0045","0",0,1
"94199","","GS40Q16SJP0038","0",0,1
"94200","W9124Q11D0119","0003","4",0,1
"94201","","GS40Q16SJP0022","0",0,1
"94202","","GS40Q16SJP0011","0",0,1
"94203","","W9124916P0088","0",0,1
"94204","","W9124J11C0006","P00036",0,1
"94205","W52P1J16D0007","2C02","0",0,1
"94206","W91RUS11A0007","2C12","0",0,1
"94207","W9124J14D0007","0002","2",0,1
"94208","","W9124916P0085","0",0,1
"94209","","N0010413CK031","ARZ999",0,1
"94210","W56HZV10D0002","0001","1A",1,1
"94211","NNG15SD31B","GSQ0315DS0030","AO001",0,1
"94212","GS28F0034U","W911QY16F0011","0",0,1
"94213","","W81XWH16P0121","0",0,1
"94214","W9128F10D0053","0009","0",0,1
"94215","","W912K616P0031","0",0,1
"94216","SS001461049","0011","0",0,1
"94217","SS001260086","0021","1",0,1
"94218","GS35F0119Y","SS001530415","1",0,1
"94219","","GS03P12CDC0067","PO01",0,1
"94220","SS001360037","0029","0",0,1
"94221","SS001260086","0021","0",0,1
"94222","NNG15SC27B","SS001630255","0",0,1
"94223","","GS03P12CDC0002","PS76",0,1
"94224","","GS03P12CDC0002","PA77",0,1
"94225","SS001440043","0018","0",0,1
"94226","SS001560034","SS001630090","0",0,1
"94227","","F16PO7300000354269","0",0,1
"94228","","F16PO7320000355908","0",0,1
"94229","GS35F5946H","F16DO3500000358895","0",0,1
"94230","","VA786A13C0066","P00001",0,1
"94231","","VA78614C0102","P00010",0,1
"94232","","VA78616C0031","P00003",0,1
"94233","","VA78616C0031","P00002",0,1
"94234","","VA78616P0438","0",0,1
"94235","","VA78614C0102","P00009",0,1
"94236","","VA786A14C0022","P00001",0,1
"94237","GS21F0089X","VA101V16F2552","0",0,1
"94238","VA101V15D0019","VA101V16J2732","0",0,1
"94239","","VA101V16P2567","0",0,1
"94240","VA24116A0014","VA24116J0922","0",0,1
"94241","VA25014A0091","VA25015J2664","0",0,1
"94242","GS33FBQV08","VA25814J1151","P00002",0,1
"94243","GS33FBQV08","VA24115F1522","P00001",0,1
"94244","","VA25115P2633","0",0,1
"94245","","VA26216P0161","0",0,1
"94246","","VA243RA0767","P00003",0,1
"94247","","VA263P0963","P00004",0,1
"94248","","VA263P0963","P00006",0,1
"94249","","VA243C0766","P00007",0,1
"94250","","VA248C1187","P00003",0,1
"94251","","VA248C1473","P00003",0,1
"94252","","VA248RA1651","P00003",0,1
"94253","","VA263P0963","P00005",0,1
"94254","","VA248C1389","1",0,1
"94255","V797P3117M","VA24716F0736","0",0,1
"94256","V797D30299","VA52816F0405","P00001",0,1
"94257","V797D40088","VA26316J0494","0",0,1
"94258","","VA26216P4025","0",0,1
"94259","","VA26216P3505","0",0,1
"94260","VA797P0263","VA26216J1299","0",0,1
"94261","VA26014A0110","VA26216F1511","0",0,1
"94262","","VA26116P0911","0",0,1
"94263","","VA26116P0273","0",0,1
"94264","","VA26015P4733","0",0,1
"94265","","VA26015P0733","0",0,1
"94266","V797P4312B","VA25716J0948","0",0,1
"94267","","VA25516P2068","0",0,1
"94268","V797D30299","VA52816F0405","0",0,1
"94269","","VA24816P1439","0",0,1
"94270","V797P4399B","VA24816J0837","0",0,1
"94271","VA797P0266","VA24816J0783","0",0,1
"94272","VA797N14D0007","VA24816J0732","0",0,1
"94273","","VA24716P1238","0",0,1
"94274","","VA24716P0464","0",0,1
"94275","","VA24716P0292","P00001",0,1
"94276","","VA24716P0292","0",0,1
"94277","","VA25016P0232","0",0,1
"94278","","VA25016P0013","0",0,1
"94279","VA797P0268","VA25016F0395","0",0,1
"94280","V797P3220M","VA24916F1783","0",0,1
"94281","","VA24916F0372","0",0,1
"94282","","VA24816P3494","0",0,1
"94283","","VA24816P1026","0",0,1
"94284","","VA24816P0690","0",0,1
"94285","","VA24816P0200","0",0,1
"94286","VA797N14D0004","VA24816J1862","0",0,1
"94287","","VA24716P0559","0",0,1
"94288","","VA24816P0181","0",0,1
"94289","","VA24813P6189","P00001",0,1
"94290","","VA24716P0903","0",0,1
"94291","","VA24716P0307","0",0,1
"94292","V797P4076B","VA24716F1334","0",0,1
"94293","V797P3117M","VA24716F0285","0",0,1
"94294","","VA24616P0379","0",0,1
"94295","V797P3115M","VA24616F1104","0",0,1
"94296","","VA24316P0124","0",0,1
"94297","","VA24513P2169","P00001",0,1
"94298","","VA24516P1067","0",0,1
"94299","V797D30099","VA24616F2568","0",0,1
"94300","","VA24316P0009","0",0,1
"94301","VA24415G0021","VA24415J4375","P00001",0,1
"94302","SPM2D109D8322","VA797H16F0352","0",0,1
"94303","","VA24516P0119","0",0,1
"94304","","VA24516P0800","0",0,1
"94305","","VA24616P0157","0",0,1
"94306","","VA24616P3601","0",0,1
"94307","V797D30091","VA52816F0414","0",0,1
"94308","V797P3172M","VA52816F0409","P00001",0,1
"94309","V797P3172M","VA52816F0409","P00002",0,1
"94310","V797P3172M","VA52816F0409","0",0,1
"94311","V797D30232","VA52816F0395","0",0,1
"94312","","VA26216P0924","0",0,1
"94313","","VA26216P0638","0",0,1
"94314","","VA26116P1131","0",0,1
"94315","","VA26116P0632","0",0,1
"94316","","VA26016P0943","0",0,1
"94317","","VA26016P0648","0",0,1
"94318","","VA25916P1514","0",0,1
"94319","","VA25916P0268","0",0,1
"94320","VA25915A0099","VA25915J5188","0",0,1
"94321","VA25915A0099","VA25915J5188","P00002",0,1
"94322","VA25915A0099","VA25915J5188","P00001",0,1
"94323","","VA25716P0854","0",0,1
"94324","V797D40088","VA25716J1725","0",0,1
"94325","V797P2065D","VA25615J0034","P00002",0,1
"94326","","VA25516P0759","0",0,1
"94327","V797P4478B","VA24316F0464","0",0,1
"94328","","VA25016P0998","0",0,1
"94329","","VA25016P0988","0",0,1
"94330","VA797N14D0003","VA25016F0628","0",0,1
"94331","V797D30204","VA25016F0599","0",0,1
"94332","VA797N12D0005","VA24916J0680","0",0,1
"94333","V797P3121M","VA24916F1731","0",0,1
"94334","V797P4399B","VA24916F1186","0",0,1
"94335","","VA24816P2368","0",0,1
"94336","","VA24816P1886","0",0,1
"94337","V797P2061D","VA25516F1378","0",0,1
"94338","","VA25116P0421","0",0,1
"94339","","VA25116P0421","P00001",0,1
"94340","","VA25116P0169","0",0,1
"94341","VA25114D0016","VA25116J0035","0",0,1
"94342","VA25116A0005","VA25116F0428","0",0,1
"94343","","VA25115P2435","P00001",0,1
"94344","V797P4297B","VA25115F3025","0",0,1
"94345","","VA25016P0927","0",0,1
"94346","V797P6011B","VA25015F0008","P00001",0,1
"94347","VA797N14D0011","VA24916F1045","0",0,1
"94348","VA797N14D0009","VA24916F0592","0",0,1
"94349","V797P4297B","VA24916F0561","0",0,1
"94350","","VA24816P2334","0",0,1
"94351","","VA24816P2334","P00001",0,1
"94352","","VA24816P1130","0",0,1
"94353","VA797N14D0006","VA24316F1162","0",0,1
"94354","VA797N14D0005","VA24116F0535","0",0,1
"94355","GS33FBA016","VA24116F2050","0",0,1
"94356","V797P3172M","VA24116J0181","0",0,1
"94357","","VA24116P0450","0",0,1
"94358","","VA24116P0481","0",0,1
"94359","VA797N14D0010","VA24316F0219","0",0,1
"94360","V797P3148M","VA52816F0406","0",0,1
"94361","","VA26316P1230","0",0,1
"94362","","VA26116P0032","0",0,1
"94363","V797P4297B","VA26116F1095","0",0,1
"94364","V797P4297B","VA26116F1095","P00001",0,1
"94365","","VA25816P0324","0",0,1
"94366","V797P3117M","VA25716J0921","0",0,1
"94367","","VA25516P1789","0",0,1
"94368","","VA24316P0998","0",0,1
"94369","","VA24516P0292","0",0,1
"94370","V797P4811A","VA25515F0569","P00001",0,1
"94371","V797P7322A","VA25513A0027","P0011",NA,1
"94372","V797P4297B","VA25116F0325","0",0,1
"94373","","VA24816P0751","0",0,1
"94374","","VA24816P0701","0",0,1
"94375","","VA25016P0389","0",0,1
"94376","VA797N12D0005","VA25516F2291","0",0,1
"94377","","VA25516P1682","0",0,1
"94378","V797P4399B","VA25516F1747","0",0,1
"94379","VA797P0262","VA25515F5161","P00001",0,1
"94380","V797P7037A","VA255BP0185","P00014",NA,1
"94381","V797P4452B","VA25616F0152","0",0,1
"94382","VA797P0268","VA69D16F1783","0",0,1
"94383","","VA69D16P1961","0",0,1
"94384","GS21F026BA","VA26216F2112","0",0,1
"94385","","VA24316P1671","0",0,1
"94386","GS33F0037V","VA24116A0013","0",NA,1
"94387","","VA24516P1132","0",0,1
"94388","","VA24516P0050","0",0,1
"94389","VA797N14D0005","VA69D16F0089","0",0,1
"94390","VA797P0263","VA69D16F0634","0",0,1
"94391","VA797P0268","VA69D16F0749","0",0,1
"94392","VA797P0277","VA69D16F1347","0",0,1
"94393","","VA24116P0791","0",0,1
"94394","","VA25013C0103","P00002",0,1
"94395","","VA701C0062","P00006",0,1
"94396","GS07F9462G","VA648C01822","P00002",0,1
"94397","","VA24816P0162","0",0,1
"94398","GS35F4070D","VA24714F3591","P00001",0,1
"94399","","V797P4292B","P00023",NA,1
"94400","","V797P4292B","P00021",NA,1
"94401","","V797P4292B","P00024",NA,1
"94402","V797P5131B","VA797P16A0014","0",NA,1
"94403","","V797P4292B","P00022",NA,1
"94404","","VA118A12C0036","P00007",0,1
"94405","","GS00T07NSD0007","PS670",NA,1
"94406","GS00Q13AHA1001","GSQ0016AH1003","1",0,1
"94407","GS03P15AZD0015","GSP0315AZ5029","PA01",0,1
"94408","","GS10P09LTC0053","PS24",0,1
"94409","","GS11P05MKC0061","PS77",0,1
"94410","DEAM3609GO29035","GSP0710UY0007","PA13",0,1
"94411","GS23F0035P","GSP1106MK0036","PS58",0,1
"94412","","GS07P09UYC0007","PA71",0,1
"94413","","GS11P02MQC0041","PA64",0,1
"94414","","GS11P02MQC0041","PS62",0,1
"94415","GS10F09LPA0013","GSP0910KT0024","PS40",0,1
"94416","GS07P09HHD0008A","GSP0710UY5014","PA10",0,1
"94417","","GS01P10BZC0004","PS51",0,1
"94418","","GS07P09UYC0007","PA70",0,1
"94419","","GS03P09CDC0059","PAA7",0,1
"94420","","GS11P10YAC0137","PC10",0,1
"94421","","GS03P09CDC0059","PSA6",0,1
"94422","GS23F0111K","GSP0209DT0012","PS20",0,1
"94423","","GS02P10DTC0005","PA44",0,1
"94424","GS00P09CYD0293","GSP0214DT5012","PA06",0,1
"94425","DEAM3609GO29042","GSP0710UY0006","PS17",0,1
"94426","","NSFDACS14C1242","9",0,1
"94427","","NSFDACS14C1242","8",0,1
"94428","","NSFDACS14C1242","7",0,1
"94429","","NSFDACS14C1242","6",0,1
"94430","","NSFDAS11M0169","11",0,1
"94431","NSFDACS15C1226","NSFDACS16T1243","0",0,1
"94432","N0001907G0008","0028","9",0,1
"94433","","FA852615C0016","P00001",0,1
"94434","","FA852615C0016","P00002",0,1
"94435","N0001907G0008","0110","4",0,1
"94436","GS06F0760Z","GSQ0515BM0001","AO010",0,1
"94437","FA810012D0004","0004","24",0,1
"94438","FA810012D0004","0004","23",0,1
"94439","FA810012D0004","0004","22",0,1
"94440","FA852712D0070","0013","1",0,1
"94441","FA852712D0070","0013","2",0,1
"94442","","GS40Q16SJP0047","0",0,1
"94443","FA852712D0070","0013","3",0,1
"94444","FA852712D0070","0013","4",0,1
"94445","GS27F0024V","FA489716FG026","0",0,1
"94446","FA852712D0070","0010","14",0,1
"94447","FA852712D0070","0010","15",0,1
"94448","","FA255008C8011","P00180",0,1
"94449","","FA851907C0001","A00004",1,1
"94450","FA251715D5002","5Q23","1",0,1
"94451","FA486111DA300","8010","1",0,1
"94452","GS07F8785D","FA465415F0013","P00002",0,1
"94453","","FA851912M0007","A00001",0,1
"94454","","W912JC16M0003","0",0,1
"94455","GS02Q14DCR0015","RRB16D0003P","M001",0,1
"94456","GS02Q14DCR0015","RRB16D0003N","M001",0,1
"94457","DTRT5714D30005","0010","7",0,1
"94458","DTRT5714D30011","0001","1",0,1
"94459","DTRT5714D30003","0022","0",0,1
"94460","DTRT5714D30002","0001","12",0,1
"94461","DTRT5714D30009","0004","7",0,1
"94462","DTRT5714D30002","0005","8",0,1
"94463","DTRT5714D30002","0005","7",0,1
"94464","DTRT5714D30005","0010","8",0,1
"94465","DTRT5714D30011","0001","2",0,1
"94466","DTRT5714D30002","0003","9",0,1
"94467","DTRT5714D30009","0004","8",0,1
"94468","","DTRT5714D30011","3",NA,1
"94469","DTRT5714D30009","0009","6",0,1
"94470","DTRT5714D30009","0009","7",0,1
"94471","DTRT5714D30003","0002","7",0,1
"94472","DTRT5711D30002","0009","0",0,1
"94473","DTRT5714D30010","0006","8",0,1
"94474","DTRT5714D30010","0023","0",0,1
"94475","DTRT5714D30002","0001","13",0,1
"94476","DTRT5714D30005","0010","6",0,1
"94477","","HSHQDC06C00008","P00001",NA,1
"94478","","GS11P08MKC0080","PS58",0,1
"94479","","GS11P08MKC0079","PS58",0,1
"94480","","HSTS0410HREC401","P90004",0,1
"94481","HSTS0214DPES266","HSTS0216JPES252","0",0,1
"94482","","HSTS0214COIA241","P00005",0,1
"94483","","HSHQDC08P00034","P00001",0,1
"94484","","HSCGG116CPRV190","0",0,1
"94485","","HSCG8415C1SA100","P00005",0,1
"94486","GS03F120DA","HSCG3516FP4D087","0",0,1
"94487","","HSCG2310CMOT018","P00005",NA,1
"94488","","HSCG3516PJAN038","1",0,1
"94489","HSCG8412DPSC002","HSCG8413JPCZ072","P00002",0,1
"94490","","HSFE0115P1400","P00005",0,1
"94491","GS33FBA016","HSFE0116F0002","P00002",0,1
"94492","","HSFE0915P2223","P00002",0,1
"94493","GS10F0040V","HSFE8016A0004","0",NA,1
"94494","","HSFE0115P1402","P00002",0,1
"94495","GS33F0023T","HSFE0616F1004","0",0,1
"94496","","HSFE0115P1401","P00006",0,1
"94497","HSFEHQ06D0487","HSFHEQ08J0032","P00003",0,1
"94498","","HSHQDC07P00277","P00001",0,1
"94499","HSHQDC09A00056","HSHQDC10F00115","P00001",0,1
"94500","","OPIC15M0037","M001",0,1
"94501","","AIDCS3S1500009","1",0,1
"94502","AID623I1400008","AID615TO1500004","1",0,1
"94503","AIDOAAI1300024","AID608TO1500001","1",0,1
"94504","","AID623S1400007","3",0,1
"94505","HHSM500200700014I","HHSM500T0002","36",0,1
"94506","HHSM500201200008I","HHSM500T0034","9",0,1
"94507","GS10F0141U","HHSM500201600103G","0",0,1
"94508","","HHSN261200422002C","25",0,1
"94509","NNJ09JE44C","NNJ10JD03T","14",0,1
"94510","NNJ09JE44C","NNJ10JB11T","16",0,1
"94511","NNL07AA00B","NNL11AM02T","8",0,1
"94512","NNL10AA05B","NNL10AD09T","3",0,1
"94513","NNL04AA11B","NNL10AA99T","2",0,1
"94514","","DU100R15P0008","2",0,1
"94515","DEMA0008950","DEDT0011383","0",0,1
"94516","","EDIES15C0002","1",0,1
"94517","","EDESE10C0057","18",0,1
"94518","CNSHQ12A0015","CNS12A00150012","1",0,1
"94519","W911KB14D0016","0002","0",0,1
"94520","","W912EF10C0006","P00018",15,1
"94521","","W911XK15C0023","A00001",0,1
"94522","","W912EF10C0011","P00014",6,1
"94523","","W912P616P0005","0",0,1
"94524","","W912DW16P0003","0",0,1
"94525","","W912QR04C0004","P00265",15,1
"94526","","W912QR04C0004","P00277",15,1
"94527","","W912QR04C0004","P00278",15,1
"94528","","W912QR04C0004","P00257",15,1
"94529","","W912QR04C0004","P00256",15,1
"94530","","W912QR04C0004","P00271",15,1
"94531","","W912QR04C0004","P00273",15,1
"94532","","W912QR04C0004","P00269",15,1
"94533","","W912QR04C0004","P00280",15,1
"94534","","W912QR04C0004","P00272",15,1
"94535","","W912QR04C0004","P00253",15,1
"94536","","W912QR04C0004","P00275",15,1
"94537","","W912QR04C0004","P00252",15,1
"94538","","W912QR04C0004","P00264",15,1
"94539","","W912QR04C0004","P00263",15,1
"94540","","W912QR04C0004","P00262",15,1
"94541","","W912QR04C0004","P00251",15,1
"94542","","W912QR04C0004","P00255",15,1
"94543","","W912QR04C0004","P00261",15,1
"94544","","W912QR04C0004","P00260",15,1
"94545","","W912QR04C0004","P00258",15,1
"94546","","W912QR04C0004","P00268",15,1
"94547","","W912QR04C0004","P00266",15,1
"94548","","W912QR04C0004","P00259",15,1
"94549","","W912QR04C0004","P00274",15,1
"94550","W912P915D0504","0007","0",0,1
"94551","W912BV09D1012","0004","1H",0,1
"94552","","W912BV09C1008","A00008",0,1
"94553","H9222213D0005","0011","10",0,1
"94554","HE128015D0038","0013","0",0,1
"94555","GS35F451AA","HC104715F0009","P00002",0,1
"94556","","HC102814C0004","P00012",0,1
"94557","","N6890816P0054","P00001",0,1
"94558","GS35F0821M","W91YTZ12F0390","P00008",0,1
"94559","W9124A14D0004","ZW01","3",0,1
"94560","","FA500014P0165","P00002",0,1
"94561","W91RUS06A0004","F905","1",0,1
"94562","","W911SG15P0003","P00004",0,1
"94563","W912DY12D0012","0011","3",0,1
"94564","W9126G08D0055","CL06","1E",0,1
"94565","GS35F241AA","HT001515F0106","P00002",0,1
"94566","","HU000110C0008","P00002",0,1
"94567","","N6809416P6038","0",0,1
"94568","N0001907G0008","0066","6",0,1
"94569","W52H0906D0092","BB06","1",3,1
"94570","","GS40Q16SJP0042","0",0,1
"94571","","GS40Q16SJP0037","0",0,1
"94572","","GS40Q16SJP0054","0",0,1
"94573","","W900KK11C0039","ARZ996",0,1
"94574","","HR001112C0040","P00011",0,1
"94575","FA807514D0020","0001","5",0,1
"94576","FA807514D0014","0001","4",0,1
"94577","","W900KK11C0028","ARZ996",0,1
"94578","","H9222214C0037","P00003",0,1
"94579","W9128F12D0007","0014","0",0,1
"94580","W9126G10D0026","0006","12",6,1
"94581","","W9126G10C0087","A00013",6,1
"94582","","W9126G10C0087","P00055",6,1
"94583","","N6945016M7158","0",0,1
"94584","N0003911D0032","0075","1",0,1
"94585","","GS40Q16SJP0028","0",0,1
"94586","GS07F0501T","W912GY15F0005","P00002",0,1
"94587","","N0016416P0209","0",0,1
"94588","FA852414D0008","0003","1A",0,1
"94589","N4425514D9000","0163","1",0,1
"94590","N0042113D0013","0003","16",0,1
"94591","","N0018916PZ401","0",0,1
"94592","GS07F0370U","GSQ4016SJ0051","0",0,1
"94593","","HDEC0815C0023","P00001",0,1
"94594","","N0025314P0321","P00001",0,1
"94595","","N0018916PZ505","0",0,1
"94596","","N4008516M8300","0",0,1
"94597","N6247013D3003","JM02","0",0,1
"94598","N6247314D1805","0027","1",0,1
"94599","GS35F0622T","GSQ4016SJ0049","0",0,1
"94600","FA820308D0003","VF47","8",7,1
"94601","","N0010413PVG71","A00001",0,1
"94602","","N6600116P6858","0",0,1
"94603","N0010411GA104","1058","1A",0,1
"94604","N0010412GA751","EH02","1C",0,1
"94605","GS35F0506J","HC102814F0147","P00004",0,1
"94606","","N0010412PBX19","P00004",0,1
"94607","N0010416A7000","1006","0",0,1
"94608","N0010416A7000","1003","100301",0,2
"94609","N0017804D4065","M801","28",0,1
"94610","","N0010410CBA74","P00007",0,2
"94611","","N0010410CBA74","P00008",0,2
"94612","N0017804D4011","M803","29",0,2
"94613","N0017804D4065","M801","25",0,2
"94614","","N0010414CBA58","P00001",0,1
"94615","","N0010415PBG11","P00003",0,2
"94616","","N0010415PBG11","P00004",0,2
"94617","","N0010415PBG52","P00004",0,2
"94618","","N0010415PBG52","P00003",0,2
"94619","N0017804D4065","M801","27",0,1
"94620","","N0010416PBH46","P00001",0,2
"94621","","N0010416PBN53","0",0,2
"94622","","N0010416PEJ86","P00001",0,1
"94623","","N0024413P0097","P00001",0,1
"94624","N0017804D4065","M801","26",0,1
"94625","N0042115D0005","0005","0",0,1
"94626","","SPRMM116PPB65","P00001",0,2
"94627","N0010416A7000","1047","104701",0,1
"94628","N0042116D0010","0001","3",0,1
"94629","N0042116D0010","0001","2",0,1
"94630","N0042116D0010","0001","1",0,1
"94631","N0042116D0010","0001","0",0,1
"94632","N0042113D0013","0003","14",0,1
"94633","N0042113D0013","0003","17",0,2
"94634","N0042113D0013","0003","20",0,1
"94635","N0042116D0010","0004","1",0,1
"94636","N0042116D0010","0004","0",0,1
"94637","","N6893610C0062","ARZ995",0,1
"94638","N0042115D0005","0001","1",0,2
"94639","N0042115D0005","0001","5",0,2
"94640","","N6893610C0062","ARZ996",0,1
"94641","N0042116D0010","0002","3",0,1
"94642","N0042116D0010","0002","2",0,1
"94643","","N0010411CBA45","P00003",0,1
"94644","N0042116D0010","0002","0",0,2
"94645","N0042116D0010","0003","3",0,1
"94646","N0042116D0010","0003","2",0,1
"94647","N0042116D0010","0003","0",0,2
"94648","N0010413A7001","1244","0",0,1
